SN20150528123933 Miller test unit tz UTC,startMinute,0,minutes per hour,60
1471631886,2016-8-19 18:38:6,25,1967.80,27.13
1471631886,2016-8-19 18:38:6,50,1968.00,27.13
1471631886,2016-8-19 18:38:6,75,1963.40,27.12
1471631887,2016-8-19 18:38:7,0,1961.40,27.12
1471631887,2016-8-19 18:38:7,25,1962.50,27.12
1471631887,2016-8-19 18:38:7,50,1964.50,27.12
1471631887,2016-8-19 18:38:7,75,1963.90,27.11
1471631888,2016-8-19 18:38:8,0,1957.60,27.11
1471631888,2016-8-19 18:38:8,25,1958.40,27.10
1471631888,2016-8-19 18:38:8,50,1958.70,27.11
1471631888,2016-8-19 18:38:8,75,1960.70,27.10
1471631889,2016-8-19 18:38:9,0,1959.30,27.10
1471631889,2016-8-19 18:38:9,25,1959.50,27.10
1471631889,2016-8-19 18:38:9,50,1961.00,27.09
1471631889,2016-8-19 18:38:9,75,1964.20,27.10
1471631890,2016-8-19 18:38:10,0,1968.50,27.08
1471631890,2016-8-19 18:38:10,25,1968.20,27.09
1471631890,2016-8-19 18:38:10,50,1971.10,27.08
1471631890,2016-8-19 18:38:10,75,1972.30,27.07
1471631891,2016-8-19 18:38:11,0,1973.40,27.08
1471631891,2016-8-19 18:38:11,25,1972.50,27.07
1471631891,2016-8-19 18:38:11,50,1972.80,27.07
1471631891,2016-8-19 18:38:11,75,1976.30,27.07
1471631892,2016-8-19 18:38:12,0,1979.50,27.07
1471631892,2016-8-19 18:38:12,25,1979.80,27.07
1471631892,2016-8-19 18:38:12,50,1978.90,27.06
1471631892,2016-8-19 18:38:12,75,1983.80,27.06
1471631893,2016-8-19 18:38:13,0,1982.60,27.05
1471631893,2016-8-19 18:38:13,25,1985.20,27.05
1471631893,2016-8-19 18:38:13,50,1981.50,27.05
1471631893,2016-8-19 18:38:13,75,1983.20,27.05
1471631894,2016-8-19 18:38:14,0,1985.20,27.04
1471631894,2016-8-19 18:38:14,25,1985.80,27.04
1471631894,2016-8-19 18:38:14,50,1980.30,27.03
1471631894,2016-8-19 18:38:14,75,1977.10,27.04
1471631895,2016-8-19 18:38:15,0,1976.20,27.03
1471631895,2016-8-19 18:38:15,25,1972.40,27.03
1471631895,2016-8-19 18:38:15,50,1968.00,27.03
1471631895,2016-8-19 18:38:15,75,1963.10,27.02
1471631896,2016-8-19 18:38:16,0,1958.20,27.02
1471631896,2016-8-19 18:38:16,25,1955.80,27.02
1471631896,2016-8-19 18:38:16,50,1953.50,27.02
1471631896,2016-8-19 18:38:16,75,1951.50,27.02
1471631897,2016-8-19 18:38:17,0,1946.00,27.02
1471631897,2016-8-19 18:38:17,25,1944.20,27.00
1471631897,2016-8-19 18:38:17,50,1942.70,27.00
1471631897,2016-8-19 18:38:17,75,1943.00,27.00
1471631898,2016-8-19 18:38:18,0,1940.70,27.00
1471631898,2016-8-19 18:38:18,25,1940.90,26.99
1471631898,2016-8-19 18:38:18,50,1940.40,27.00
1471631898,2016-8-19 18:38:18,75,1939.80,26.99
1471631899,2016-8-19 18:38:19,0,1938.90,26.99
1471631899,2016-8-19 18:38:19,25,1937.40,26.99
1471631899,2016-8-19 18:38:19,50,1939.20,26.98
1471631899,2016-8-19 18:38:19,75,1936.30,26.98
1471631900,2016-8-19 18:38:20,0,1933.60,26.98
1471631900,2016-8-19 18:38:20,25,1929.80,26.97
1471631900,2016-8-19 18:38:20,50,1927.20,26.97
1471631900,2016-8-19 18:38:20,75,1928.10,26.96
1471631901,2016-8-19 18:38:21,0,1927.20,26.96
1471631901,2016-8-19 18:38:21,25,1925.50,26.96
1471631901,2016-8-19 18:38:21,50,1923.40,26.95
1471631901,2016-8-19 18:38:21,75,1923.40,26.96
1471631902,2016-8-19 18:38:22,0,1926.00,26.95
1471631902,2016-8-19 18:38:22,25,1927.80,26.95
1471631902,2016-8-19 18:38:22,50,1928.90,26.94
1471631902,2016-8-19 18:38:22,75,1927.20,26.94
1471631903,2016-8-19 18:38:23,0,1929.80,26.94
1471631903,2016-8-19 18:38:23,25,1938.50,26.94
1471631903,2016-8-19 18:38:23,50,1941.10,26.93
1471631903,2016-8-19 18:38:23,75,1942.20,26.93
1471631904,2016-8-19 18:38:24,0,1941.90,26.92
1471631904,2016-8-19 18:38:24,25,1938.70,26.92
1471631904,2016-8-19 18:38:24,50,1938.40,26.92
1471631904,2016-8-19 18:38:24,75,1936.40,26.92
1471631905,2016-8-19 18:38:25,0,1933.80,26.92
1471631905,2016-8-19 18:38:25,25,1933.50,26.91
1471631905,2016-8-19 18:38:25,50,1927.70,26.91
1471631905,2016-8-19 18:38:25,75,1927.10,26.91
1471631906,2016-8-19 18:38:26,0,1926.80,26.91
1471631906,2016-8-19 18:38:26,25,1924.10,26.90
1471631906,2016-8-19 18:38:26,50,1921.80,26.90
1471631906,2016-8-19 18:38:26,75,1916.90,26.89
1471631907,2016-8-19 18:38:27,0,1910.20,26.89
1471631907,2016-8-19 18:38:27,25,1905.80,26.89
1471631907,2016-8-19 18:38:27,50,1902.00,26.90
1471631907,2016-8-19 18:38:27,75,1895.60,26.89
1471631908,2016-8-19 18:38:28,0,1886.10,26.89
1471631908,2016-8-19 18:38:28,25,1881.40,26.89
1471631908,2016-8-19 18:38:28,50,1875.30,26.88
1471631908,2016-8-19 18:38:28,75,1866.90,26.89
1471631909,2016-8-19 18:38:29,0,1858.20,26.88
1471631909,2016-8-19 18:38:29,25,1851.50,26.88
1471631909,2016-8-19 18:38:29,50,1848.30,26.88
1471631909,2016-8-19 18:38:29,75,1848.00,26.88
1471631910,2016-8-19 18:38:30,0,1846.80,26.87
1471631910,2016-8-19 18:38:30,25,1846.50,26.87
1471631910,2016-8-19 18:38:30,50,1841.60,26.87
1471631910,2016-8-19 18:38:30,75,1843.00,26.86
1471631911,2016-8-19 18:38:31,0,1844.70,26.86
1471631911,2016-8-19 18:38:31,25,1847.90,26.86
1471631911,2016-8-19 18:38:31,50,1850.00,26.85
1471631911,2016-8-19 18:38:31,75,1849.10,26.84
1471631912,2016-8-19 18:38:32,0,1852.50,26.84
1471631912,2016-8-19 18:38:32,25,1854.00,26.85
1471631912,2016-8-19 18:38:32,50,1853.70,26.83
1471631912,2016-8-19 18:38:32,75,1857.80,26.84
1471631913,2016-8-19 18:38:33,0,1860.10,26.84
1471631913,2016-8-19 18:38:33,25,1856.90,26.83
1471631913,2016-8-19 18:38:33,50,1851.60,26.83
1471631913,2016-8-19 18:38:33,75,1849.90,26.82
1471631914,2016-8-19 18:38:34,0,1847.80,26.82
1471631914,2016-8-19 18:38:34,25,1847.00,26.82
1471631914,2016-8-19 18:38:34,50,1846.70,26.82
1471631914,2016-8-19 18:38:34,75,1847.20,26.81
1471631915,2016-8-19 18:38:35,0,1847.80,26.81
1471631915,2016-8-19 18:38:35,25,1844.60,26.80
1471631915,2016-8-19 18:38:35,50,1842.60,26.80
1471631915,2016-8-19 18:38:35,75,1837.90,26.79
1471631916,2016-8-19 18:38:36,0,1837.30,26.79
1471631916,2016-8-19 18:38:36,25,1833.90,26.80
1471631916,2016-8-19 18:38:36,50,1831.20,26.79
1471631916,2016-8-19 18:38:36,75,1824.50,26.79
1471631917,2016-8-19 18:38:37,0,1821.30,26.79
1471631917,2016-8-19 18:38:37,25,1819.30,26.78
1471631917,2016-8-19 18:38:37,50,1817.60,26.79
1471631917,2016-8-19 18:38:37,75,1810.60,26.78
1471631918,2016-8-19 18:38:38,0,1807.10,26.77
1471631918,2016-8-19 18:38:38,25,1803.00,26.77
1471631918,2016-8-19 18:38:38,50,1795.70,26.76
1471631918,2016-8-19 18:38:38,75,1788.50,26.76
1471631919,2016-8-19 18:38:39,0,1787.30,26.77
1471631919,2016-8-19 18:38:39,25,1785.00,26.76
1471631919,2016-8-19 18:38:39,50,1781.50,26.75
1471631919,2016-8-19 18:38:39,75,1773.10,26.75
1471631920,2016-8-19 18:38:40,0,1772.80,26.75
1471631920,2016-8-19 18:38:40,25,1771.10,26.75
1471631920,2016-8-19 18:38:40,50,1769.90,26.75
1471631920,2016-8-19 18:38:40,75,1768.10,26.74
1471631921,2016-8-19 18:38:41,0,1771.00,26.73
1471631921,2016-8-19 18:38:41,25,1774.20,26.74
1471631921,2016-8-19 18:38:41,50,1778.80,26.73
1471631921,2016-8-19 18:38:41,75,1782.00,26.73
1471631922,2016-8-19 18:38:42,0,1782.90,26.73
1471631922,2016-8-19 18:38:42,25,1781.70,26.72
1471631922,2016-8-19 18:38:42,50,1780.80,26.72
1471631922,2016-8-19 18:38:42,75,1779.40,26.71
1471631923,2016-8-19 18:38:43,0,1778.50,26.71
1471631923,2016-8-19 18:38:43,25,1777.10,26.72
1471631923,2016-8-19 18:38:43,50,1776.50,26.71
1471631923,2016-8-19 18:38:43,75,1774.70,26.70
1471631924,2016-8-19 18:38:44,0,1770.90,26.70
1471631924,2016-8-19 18:38:44,25,1765.70,26.71
1471631924,2016-8-19 18:38:44,50,1760.50,26.69
1471631924,2016-8-19 18:38:44,75,1750.90,26.69
1471631925,2016-8-19 18:38:45,0,1739.90,26.69
1471631925,2016-8-19 18:38:45,25,1729.40,26.70
1471631925,2016-8-19 18:38:45,50,1721.60,26.69
1471631925,2016-8-19 18:38:45,75,1714.90,26.69
1471631926,2016-8-19 18:38:46,0,1702.70,26.69
1471631926,2016-8-19 18:38:46,25,1698.00,26.68
1471631926,2016-8-19 18:38:46,50,1691.40,26.68
1471631926,2016-8-19 18:38:46,75,1685.00,26.67
1471631927,2016-8-19 18:38:47,0,1681.80,26.67
1471631927,2016-8-19 18:38:47,25,1682.30,26.67
1471631927,2016-8-19 18:38:47,50,1681.20,26.67
1471631927,2016-8-19 18:38:47,75,1680.90,26.66
1471631928,2016-8-19 18:38:48,0,1678.60,26.66
1471631928,2016-8-19 18:38:48,25,1676.80,26.66
1471631928,2016-8-19 18:38:48,50,1673.90,26.66
1471631928,2016-8-19 18:38:48,75,1675.60,26.65
1471631929,2016-8-19 18:38:49,0,1677.70,26.65
1471631929,2016-8-19 18:38:49,25,1684.00,26.64
1471631929,2016-8-19 18:38:49,50,1687.80,26.64
1471631929,2016-8-19 18:38:49,75,1689.80,26.64
1471631930,2016-8-19 18:38:50,0,1695.30,26.63
1471631930,2016-8-19 18:38:50,25,1690.70,26.63
1471631930,2016-8-19 18:38:50,50,1681.70,26.63
1471631930,2016-8-19 18:38:50,75,1671.50,26.62
1471631931,2016-8-19 18:38:51,0,1663.40,26.63
1471631931,2016-8-19 18:38:51,25,1655.00,26.62
1471631931,2016-8-19 18:38:51,50,1651.80,26.62
1471631931,2016-8-19 18:38:51,75,1647.40,26.62
1471631932,2016-8-19 18:38:52,0,1643.10,26.62
1471631932,2016-8-19 18:38:52,25,1636.70,26.61
1471631932,2016-8-19 18:38:52,50,1631.70,26.60
1471631932,2016-8-19 18:38:52,75,1622.70,26.61
1471631933,2016-8-19 18:38:53,0,1610.20,26.60
1471631933,2016-8-19 18:38:53,25,1605.30,26.60
1471631933,2016-8-19 18:38:53,50,1598.10,26.60
1471631933,2016-8-19 18:38:53,75,1594.30,26.59
1471631934,2016-8-19 18:38:54,0,1589.90,26.59
1471631934,2016-8-19 18:38:54,25,1589.00,26.59
1471631934,2016-8-19 18:38:54,50,1586.40,26.59
1471631934,2016-8-19 18:38:54,75,1587.00,26.58
1471631935,2016-8-19 18:38:55,0,1588.40,26.58
1471631935,2016-8-19 18:38:55,25,1591.60,26.58
1471631935,2016-8-19 18:38:55,50,1589.30,26.57
1471631935,2016-8-19 18:38:55,75,1589.00,26.57
1471631936,2016-8-19 18:38:56,0,1589.60,26.57
1471631936,2016-8-19 18:38:56,25,1589.00,26.57
1471631936,2016-8-19 18:38:56,50,1587.00,26.56
1471631936,2016-8-19 18:38:56,75,1584.10,26.56
1471631937,2016-8-19 18:38:57,0,1579.70,26.56
1471631937,2016-8-19 18:38:57,25,1575.90,26.56
1471631937,2016-8-19 18:38:57,50,1573.60,26.55
1471631937,2016-8-19 18:38:57,75,1573.30,26.55
1471631938,2016-8-19 18:38:58,0,1573.00,26.54
1471631938,2016-8-19 18:38:58,25,1574.20,26.55
1471631938,2016-8-19 18:38:58,50,1578.50,26.54
1471631938,2016-8-19 18:38:58,75,1579.10,26.54
1471631939,2016-8-19 18:38:59,0,1579.40,26.54
1471631939,2016-8-19 18:38:59,25,1580.80,26.54
1471631939,2016-8-19 18:38:59,50,1578.50,26.53
1471631939,2016-8-19 18:38:59,75,1576.20,26.53
1471631940,2016-8-19 18:39:0,0,1572.10,26.52
1471631940,2016-8-19 18:39:0,25,1571.50,26.52
1471631940,2016-8-19 18:39:0,50,1569.20,26.51
1471631940,2016-8-19 18:39:0,75,1567.10,26.52
1471631941,2016-8-19 18:39:1,0,1564.80,26.51
1471631941,2016-8-19 18:39:1,25,1560.70,26.51
1471631941,2016-8-19 18:39:1,50,1559.90,26.52
1471631941,2016-8-19 18:39:1,75,1559.60,26.50
1471631942,2016-8-19 18:39:2,0,1553.20,26.50
1471631942,2016-8-19 18:39:2,25,1546.20,26.50
1471631942,2016-8-19 18:39:2,50,1542.10,26.49
1471631942,2016-8-19 18:39:2,75,1537.80,26.49
1471631943,2016-8-19 18:39:3,0,1535.80,26.49
1471631943,2016-8-19 18:39:3,25,1534.90,26.49
1471631943,2016-8-19 18:39:3,50,1533.70,26.48
1471631943,2016-8-19 18:39:3,75,1529.90,26.48
1471631944,2016-8-19 18:39:4,0,1528.20,26.48
1471631944,2016-8-19 18:39:4,25,1525.90,26.48
1471631944,2016-8-19 18:39:4,50,1525.90,26.47
1471631944,2016-8-19 18:39:4,75,1525.90,26.47
1471631945,2016-8-19 18:39:5,0,1527.60,26.46
1471631945,2016-8-19 18:39:5,25,1530.50,26.46
1471631945,2016-8-19 18:39:5,50,1533.70,26.46
1471631945,2016-8-19 18:39:5,75,1536.30,26.45
1471631946,2016-8-19 18:39:6,0,1538.30,26.46
1471631946,2016-8-19 18:39:6,25,1541.80,26.45
1471631946,2016-8-19 18:39:6,50,1541.20,26.44
1471631946,2016-8-19 18:39:6,75,1538.00,26.45
1471631947,2016-8-19 18:39:7,0,1535.10,26.44
1471631947,2016-8-19 18:39:7,25,1535.10,26.44
1471631947,2016-8-19 18:39:7,50,1533.60,26.43
1471631947,2016-8-19 18:39:7,75,1531.30,26.43
1471631948,2016-8-19 18:39:8,0,1528.10,26.43
1471631948,2016-8-19 18:39:8,25,1529.50,26.42
1471631948,2016-8-19 18:39:8,50,1528.70,26.42
1471631948,2016-8-19 18:39:8,75,1524.00,26.42
1471631949,2016-8-19 18:39:9,0,1522.60,26.42
1471631949,2016-8-19 18:39:9,25,1523.40,26.41
1471631949,2016-8-19 18:39:9,50,1527.20,26.41
1471631949,2016-8-19 18:39:9,75,1533.00,26.41
1471631950,2016-8-19 18:39:10,0,1536.80,26.41
1471631950,2016-8-19 18:39:10,25,1543.70,26.40
1471631950,2016-8-19 18:39:10,50,1550.10,26.39
1471631950,2016-8-19 18:39:10,75,1555.00,26.40
1471631951,2016-8-19 18:39:11,0,1565.70,26.39
1471631951,2016-8-19 18:39:11,25,1572.40,26.39
1471631951,2016-8-19 18:39:11,50,1579.60,26.38
1471631951,2016-8-19 18:39:11,75,1580.80,26.38
1471631952,2016-8-19 18:39:12,0,1583.40,26.37
1471631952,2016-8-19 18:39:12,25,1584.20,26.37
1471631952,2016-8-19 18:39:12,50,1583.40,26.37
1471631952,2016-8-19 18:39:12,75,1582.80,26.37
1471631953,2016-8-19 18:39:13,0,1580.50,26.37
1471631953,2016-8-19 18:39:13,25,1577.60,26.36
1471631953,2016-8-19 18:39:13,50,1577.50,26.35
1471631953,2016-8-19 18:39:13,75,1576.10,26.36
1471631954,2016-8-19 18:39:14,0,1572.30,26.35
1471631954,2016-8-19 18:39:14,25,1573.50,26.35
1471631954,2016-8-19 18:39:14,50,1576.40,26.35
1471631954,2016-8-19 18:39:14,75,1576.70,26.34
1471631955,2016-8-19 18:39:15,0,1576.90,26.34
1471631955,2016-8-19 18:39:15,25,1577.50,26.34
1471631955,2016-8-19 18:39:15,50,1580.40,26.34
1471631955,2016-8-19 18:39:15,75,1579.80,26.33
1471631956,2016-8-19 18:39:16,0,1581.30,26.33
1471631956,2016-8-19 18:39:16,25,1581.80,26.32
1471631956,2016-8-19 18:39:16,50,1580.70,26.32
1471631956,2016-8-19 18:39:16,75,1583.60,26.32
1471631957,2016-8-19 18:39:17,0,1585.00,26.32
1471631957,2016-8-19 18:39:17,25,1584.40,26.32
1471631957,2016-8-19 18:39:17,50,1585.30,26.31
1471631957,2016-8-19 18:39:17,75,1582.10,26.31
1471631958,2016-8-19 18:39:18,0,1580.10,26.30
1471631958,2016-8-19 18:39:18,25,1581.80,26.30
1471631958,2016-8-19 18:39:18,50,1578.30,26.30
1471631958,2016-8-19 18:39:18,75,1577.70,26.29
1471631959,2016-8-19 18:39:19,0,1575.40,26.30
1471631959,2016-8-19 18:39:19,25,1573.10,26.29
1471631959,2016-8-19 18:39:19,50,1569.00,26.29
1471631959,2016-8-19 18:39:19,75,1567.30,26.29
1471631960,2016-8-19 18:39:20,0,1567.30,26.29
1471631960,2016-8-19 18:39:20,25,1564.10,26.28
1471631960,2016-8-19 18:39:20,50,1566.40,26.28
1471631960,2016-8-19 18:39:20,75,1568.10,26.27
1471631961,2016-8-19 18:39:21,0,1567.50,26.28
1471631961,2016-8-19 18:39:21,25,1570.70,26.27
1471631961,2016-8-19 18:39:21,50,1572.40,26.26
1471631961,2016-8-19 18:39:21,75,1576.50,26.26
1471631962,2016-8-19 18:39:22,0,1580.00,26.26
1471631962,2016-8-19 18:39:22,25,1584.60,26.25
1471631962,2016-8-19 18:39:22,50,1585.80,26.25
1471631962,2016-8-19 18:39:22,75,1586.90,26.25
1471631963,2016-8-19 18:39:23,0,1585.70,26.25
1471631963,2016-8-19 18:39:23,25,1585.10,26.24
1471631963,2016-8-19 18:39:23,50,1585.10,26.24
1471631963,2016-8-19 18:39:23,75,1584.60,26.24
1471631964,2016-8-19 18:39:24,0,1583.70,26.24
1471631964,2016-8-19 18:39:24,25,1583.70,26.23
1471631964,2016-8-19 18:39:24,50,1585.10,26.23
1471631964,2016-8-19 18:39:24,75,1587.70,26.23
1471631965,2016-8-19 18:39:25,0,1592.10,26.22
1471631965,2016-8-19 18:39:25,25,1593.20,26.21
1471631965,2016-8-19 18:39:25,50,1593.80,26.22
1471631965,2016-8-19 18:39:25,75,1592.60,26.21
1471631966,2016-8-19 18:39:26,0,1590.60,26.21
1471631966,2016-8-19 18:39:26,25,1589.70,26.21
1471631966,2016-8-19 18:39:26,50,1588.30,26.20
1471631966,2016-8-19 18:39:26,75,1587.40,26.21
1471631967,2016-8-19 18:39:27,0,1585.60,26.20
1471631967,2016-8-19 18:39:27,25,1581.90,26.20
1471631967,2016-8-19 18:39:27,50,1581.60,26.19
1471631967,2016-8-19 18:39:27,75,1579.50,26.19
1471631968,2016-8-19 18:39:28,0,1576.90,26.19
1471631968,2016-8-19 18:39:28,25,1579.20,26.19
1471631968,2016-8-19 18:39:28,50,1579.80,26.17
1471631968,2016-8-19 18:39:28,75,1581.80,26.18
1471631969,2016-8-19 18:39:29,0,1585.00,26.17
1471631969,2016-8-19 18:39:29,25,1588.80,26.17
1471631969,2016-8-19 18:39:29,50,1593.40,26.17
1471631969,2016-8-19 18:39:29,75,1600.70,26.17
1471631970,2016-8-19 18:39:30,0,1611.40,26.16
1471631970,2016-8-19 18:39:30,25,1619.80,26.16
1471631970,2016-8-19 18:39:30,50,1622.90,26.16
1471631970,2016-8-19 18:39:30,75,1627.00,26.15
1471631971,2016-8-19 18:39:31,0,1631.60,26.15
1471631971,2016-8-19 18:39:31,25,1627.30,26.14
1471631971,2016-8-19 18:39:31,50,1631.90,26.14
1471631971,2016-8-19 18:39:31,75,1629.90,26.14
1471631972,2016-8-19 18:39:32,0,1628.10,26.14
1471631972,2016-8-19 18:39:32,25,1625.20,26.13
1471631972,2016-8-19 18:39:32,50,1628.10,26.13
1471631972,2016-8-19 18:39:32,75,1628.40,26.13
1471631973,2016-8-19 18:39:33,0,1629.80,26.12
1471631973,2016-8-19 18:39:33,25,1628.70,26.12
1471631973,2016-8-19 18:39:33,50,1628.10,26.12
1471631973,2016-8-19 18:39:33,75,1626.30,26.12
1471631974,2016-8-19 18:39:34,0,1623.70,26.11
1471631974,2016-8-19 18:39:34,25,1621.70,26.11
1471631974,2016-8-19 18:39:34,50,1617.90,26.11
1471631974,2016-8-19 18:39:34,75,1613.00,26.10
1471631975,2016-8-19 18:39:35,0,1608.70,26.11
1471631975,2016-8-19 18:39:35,25,1604.60,26.10
1471631975,2016-8-19 18:39:35,50,1600.80,26.10
1471631975,2016-8-19 18:39:35,75,1598.50,26.10
1471631976,2016-8-19 18:39:36,0,1596.20,26.09
1471631976,2016-8-19 18:39:36,25,1589.50,26.09
1471631976,2016-8-19 18:39:36,50,1585.40,26.09
1471631976,2016-8-19 18:39:36,75,1582.50,26.08
1471631977,2016-8-19 18:39:37,0,1579.00,26.08
1471631977,2016-8-19 18:39:37,25,1581.10,26.08
1471631977,2016-8-19 18:39:37,50,1584.20,26.08
1471631977,2016-8-19 18:39:37,75,1588.90,26.07
1471631978,2016-8-19 18:39:38,0,1593.50,26.07
1471631978,2016-8-19 18:39:38,25,1589.10,26.06
1471631978,2016-8-19 18:39:38,50,1591.70,26.06
1471631978,2016-8-19 18:39:38,75,1597.00,26.06
1471631979,2016-8-19 18:39:39,0,1601.90,26.06
1471631979,2016-8-19 18:39:39,25,1606.80,26.05
1471631979,2016-8-19 18:39:39,50,1608.80,26.05
1471631979,2016-8-19 18:39:39,75,1607.90,26.05
1471631980,2016-8-19 18:39:40,0,1603.30,26.05
1471631980,2016-8-19 18:39:40,25,1598.70,26.04
1471631980,2016-8-19 18:39:40,50,1599.20,26.04
1471631980,2016-8-19 18:39:40,75,1600.10,26.04
1471631981,2016-8-19 18:39:41,0,1598.90,26.03
1471631981,2016-8-19 18:39:41,25,1595.40,26.03
1471631981,2016-8-19 18:39:41,50,1593.40,26.02
1471631981,2016-8-19 18:39:41,75,1590.20,26.02
1471631982,2016-8-19 18:39:42,0,1586.20,26.02
1471631982,2016-8-19 18:39:42,25,1585.90,26.02
1471631982,2016-8-19 18:39:42,50,1584.70,26.01
1471631982,2016-8-19 18:39:42,75,1580.90,26.02
1471631983,2016-8-19 18:39:43,0,1580.90,26.02
1471631983,2016-8-19 18:39:43,25,1581.20,26.01
1471631983,2016-8-19 18:39:43,50,1580.00,26.00
1471631983,2016-8-19 18:39:43,75,1578.30,26.00
1471631984,2016-8-19 18:39:44,0,1577.70,26.00
1471631984,2016-8-19 18:39:44,25,1581.20,26.00
1471631984,2016-8-19 18:39:44,50,1581.80,26.00
1471631984,2016-8-19 18:39:44,75,1581.80,26.00
1471631985,2016-8-19 18:39:45,0,1582.90,25.99
1471631985,2016-8-19 18:39:45,25,1578.00,25.99
1471631985,2016-8-19 18:39:45,50,1571.60,25.98
1471631985,2016-8-19 18:39:45,75,1565.50,25.99
1471631986,2016-8-19 18:39:46,0,1560.60,25.98
1471631986,2016-8-19 18:39:46,25,1559.40,25.97
1471631986,2016-8-19 18:39:46,50,1551.90,25.97
1471631986,2016-8-19 18:39:46,75,1546.40,25.98
1471631987,2016-8-19 18:39:47,0,1537.10,25.97
1471631987,2016-8-19 18:39:47,25,1526.70,25.97
1471631987,2016-8-19 18:39:47,50,1518.80,25.97
1471631987,2016-8-19 18:39:47,75,1511.30,25.97
1471631988,2016-8-19 18:39:48,0,1502.30,25.97
1471631988,2016-8-19 18:39:48,25,1496.20,25.96
1471631988,2016-8-19 18:39:48,50,1488.40,25.96
1471631988,2016-8-19 18:39:48,75,1486.70,25.96
1471631989,2016-8-19 18:39:49,0,1480.00,25.95
1471631989,2016-8-19 18:39:49,25,1477.40,25.95
1471631989,2016-8-19 18:39:49,50,1478.50,25.95
1471631989,2016-8-19 18:39:49,75,1479.10,25.95
1471631990,2016-8-19 18:39:50,0,1481.70,25.94
1471631990,2016-8-19 18:39:50,25,1480.50,25.94
1471631990,2016-8-19 18:39:50,50,1478.50,25.94
1471631990,2016-8-19 18:39:50,75,1476.50,25.94
1471631991,2016-8-19 18:39:51,0,1474.20,25.93
1471631991,2016-8-19 18:39:51,25,1471.50,25.93
1471631991,2016-8-19 18:39:51,50,1472.70,25.93
1471631991,2016-8-19 18:39:51,75,1471.80,25.92
1471631992,2016-8-19 18:39:52,0,1470.10,25.92
1471631992,2016-8-19 18:39:52,25,1466.60,25.92
1471631992,2016-8-19 18:39:52,50,1462.80,25.92
1471631992,2016-8-19 18:39:52,75,1459.30,25.91
1471631993,2016-8-19 18:39:53,0,1457.00,25.91
1471631993,2016-8-19 18:39:53,25,1451.80,25.91
1471631993,2016-8-19 18:39:53,50,1450.60,25.91
1471631993,2016-8-19 18:39:53,75,1450.30,25.90
1471631994,2016-8-19 18:39:54,0,1449.20,25.91
1471631994,2016-8-19 18:39:54,25,1442.50,25.90
1471631994,2016-8-19 18:39:54,50,1439.90,25.90
1471631994,2016-8-19 18:39:54,75,1439.90,25.89
1471631995,2016-8-19 18:39:55,0,1438.70,25.89
1471631995,2016-8-19 18:39:55,25,1436.10,25.89
1471631995,2016-8-19 18:39:55,50,1436.40,25.88
1471631995,2016-8-19 18:39:55,75,1436.10,25.88
1471631996,2016-8-19 18:39:56,0,1436.40,25.88
1471631996,2016-8-19 18:39:56,25,1436.10,25.88
1471631996,2016-8-19 18:39:56,50,1436.10,25.87
1471631996,2016-8-19 18:39:56,75,1436.10,25.87
1471631997,2016-8-19 18:39:57,0,1437.30,25.87
1471631997,2016-8-19 18:39:57,25,1438.70,25.87
1471631997,2016-8-19 18:39:57,50,1437.20,25.86
1471631997,2016-8-19 18:39:57,75,1437.80,25.86
1471631998,2016-8-19 18:39:58,0,1438.40,25.86
1471631998,2016-8-19 18:39:58,25,1442.40,25.85
1471631998,2016-8-19 18:39:58,50,1448.50,25.85
1471631998,2016-8-19 18:39:58,75,1448.80,25.84
1471631999,2016-8-19 18:39:59,0,1451.70,25.84
1471631999,2016-8-19 18:39:59,25,1455.70,25.84
1471631999,2016-8-19 18:39:59,50,1461.80,25.84
1471631999,2016-8-19 18:39:59,75,1460.40,25.84
1471632000,2016-8-19 18:40:0,0,1459.50,25.84
1471632000,2016-8-19 18:40:0,25,1457.70,25.83
1471632000,2016-8-19 18:40:0,50,1455.70,25.83
1471632000,2016-8-19 18:40:0,75,1456.90,25.83
1471632001,2016-8-19 18:40:1,0,1454.00,25.83
1471632001,2016-8-19 18:40:1,25,1450.50,25.83
1471632001,2016-8-19 18:40:1,50,1445.60,25.82
1471632001,2016-8-19 18:40:1,75,1441.50,25.82
1471632002,2016-8-19 18:40:2,0,1436.60,25.81
1471632002,2016-8-19 18:40:2,25,1431.90,25.82
1471632002,2016-8-19 18:40:2,50,1428.50,25.81
1471632002,2016-8-19 18:40:2,75,1426.10,25.81
1471632003,2016-8-19 18:40:3,0,1423.20,25.80
1471632003,2016-8-19 18:40:3,25,1423.50,25.80
1471632003,2016-8-19 18:40:3,50,1430.50,25.80
1471632003,2016-8-19 18:40:3,75,1434.80,25.79
1471632004,2016-8-19 18:40:4,0,1434.20,25.79
1471632004,2016-8-19 18:40:4,25,1431.90,25.79
1471632004,2016-8-19 18:40:4,50,1432.20,25.79
1471632004,2016-8-19 18:40:4,75,1429.00,25.79
1471632005,2016-8-19 18:40:5,0,1429.80,25.77
1471632005,2016-8-19 18:40:5,25,1434.80,25.78
1471632005,2016-8-19 18:40:5,50,1440.00,25.77
1471632005,2016-8-19 18:40:5,75,1444.90,25.77
1471632006,2016-8-19 18:40:6,0,1452.10,25.77
1471632006,2016-8-19 18:40:6,25,1457.90,25.77
